,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m\/s),total_precipitation (mm of water equivalent)
2024-05-05 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.1,4.93,0.01
2024-05-05 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.11,3.97,0.01
2024-05-05 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.24,4.28,0.01
2024-05-05 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.37,4.75,0.02
2024-05-05 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.44,4.94,0.04
2024-05-05 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.83,5.15,0.06
2024-05-05 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.08,5.17,0.12
2024-05-05 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.24,5.08,0.21
2024-05-05 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.29,4.64,0.62
2024-05-05 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.27,4.32,0.29
2024-05-05 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.39,4.33,0.56
2024-05-05 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.2,4.55,0.92
2024-05-05 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.31,4.28,0.6
2024-05-05 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.51,3.33,0.3
2024-05-05 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.64,2.48,0.42
2024-05-05 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.66,2.21,0.08
2024-05-05 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.67,1.29,0.55
2024-05-05 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.1,1.11,0.1
2024-05-05 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.37,1.06,0.04
2024-05-06 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.55,0.81,0.03
2024-05-06 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.63,0.42,0.03
2024-05-06 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.83,0.35,0.02
2024-05-06 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.83,0.45,0.01
2024-05-06 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.48,0.55,0.01
2024-05-06 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.4,0.64,0.0
2024-05-06 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.65,1.45,0.01
2024-05-06 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.7,1.39,0.02
2024-05-06 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.32,0.95,0.04
2024-05-06 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.04,0.81,0.05
2024-05-06 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.81,0.61,0.03
2024-05-06 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.63,0.42,0.04
2024-05-06 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.28,0.27,0.02
2024-05-06 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.91,0.55,0.01
2024-05-06 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.0,0.99,0.0
2024-05-06 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.56,1.46,0.0
2024-05-06 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.47,1.64,0.0
2024-05-06 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.48,1.67,0.02
2024-05-06 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.83,1.73,0.0
2024-05-06 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.62,1.98,0.01
2024-05-06 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.17,1.99,0.0
2024-05-06 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.48,2.47,0.0
2024-05-06 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.08,2.71,0.0
2024-05-06 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.9,2.67,0.0
2024-05-07 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.62,2.74,0.0
2024-05-07 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.84,3.01,0.0
2024-05-07 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.68,2.74,0.0
2024-05-07 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.54,2.64,0.0
2024-05-07 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.38,2.59,0.0
2024-05-07 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.01,2.77,0.0
2024-05-07 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.04,2.77,0.0
2024-05-07 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.11,3.32,0.0
2024-05-07 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.11,3.2,0.0
2024-05-07 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.28,3.28,0.0
2024-05-07 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.08,2.87,0.0
2024-05-07 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.9,2.18,0.0
2024-05-07 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.94,1.37,0.0
2024-05-07 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.15,0.61,0.0
2024-05-07 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.15,0.32,0.0
2024-05-07 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.59,0.9,0.0
2024-05-07 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.48,1.42,0.0
2024-05-07 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.6,1.74,0.0
2024-05-07 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,23.02,3.42,0.0
2024-05-07 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.12,3.72,0.0
2024-05-07 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.05,3.7,0.0
2024-05-07 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.82,3.63,0.0
2024-05-07 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.16,3.59,0.0
2024-05-07 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.14,3.56,0.0
2024-05-08 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.97,3.23,0.0
2024-05-08 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.48,2.75,0.0
2024-05-08 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.4,2.75,0.0
2024-05-08 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.98,2.18,0.0
2024-05-08 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.82,2.5,0.0
2024-05-08 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.64,2.88,0.0
2024-05-08 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.11,3.36,0.0
2024-05-08 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.02,3.54,0.02
2024-05-08 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.08,3.92,0.42
2024-05-08 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.69,4.11,0.45
2024-05-08 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.64,4.12,0.07
2024-05-08 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,20.99,4.96,0.0
2024-05-08 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.39,5.26,0.05
2024-05-08 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,24.04,4.58,0.04
2024-05-08 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,24.92,4.21,0.0
2024-05-08 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,25.44,4.59,0.0
2024-05-08 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,26.17,4.69,0.0
2024-05-08 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,26.17,5.02,0.0
2024-05-08 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,26.12,4.87,0.0
2024-05-08 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,25.87,5.16,0.0
2024-05-08 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,25.07,5.51,0.0
2024-05-08 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,24.11,5.58,0.0
2024-05-08 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.97,4.86,0.0
2024-05-08 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,22.26,3.6,0.0
2024-05-09 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,21.05,3.18,0.0
2024-05-09 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,19.51,2.56,0.0
2024-05-09 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.95,2.25,0.0
2024-05-09 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.3,1.92,0.0
2024-05-09 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.38,1.9,0.0
2024-05-09 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.15,2.73,0.0
2024-05-09 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.13,2.73,0.0
2024-05-09 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.13,3.35,0.0
2024-05-09 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.45,4.41,0.0
2024-05-09 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.92,4.39,0.0
2024-05-09 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.42,3.87,0.0
2024-05-09 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.68,3.37,0.0
2024-05-09 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.8,2.27,0.0
2024-05-09 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.04,1.41,0.0
2024-05-09 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.67,1.21,0.0
2024-05-09 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.42,0.99,0.0
2024-05-09 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.82,1.41,0.0
2024-05-09 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,18.41,2.25,0.24
2024-05-09 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.98,2.16,0.0
2024-05-09 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,17.6,2.51,0.0
2024-05-09 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.96,2.5,0.02
2024-05-09 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,16.42,2.52,0.11
2024-05-09 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.62,2.71,0.02
2024-05-09 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,15.07,3.8,0.01
2024-05-10 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.97,5.11,0.02
2024-05-10 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.71,5.42,0.01
2024-05-10 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.34,5.48,0.05
2024-05-10 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.71,5.19,0.88
2024-05-10 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.11,5.84,0.94
2024-05-10 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.9,6.1,1.12
2024-05-10 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.32,5.69,1.39
2024-05-10 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.25,5.85,1.32
2024-05-10 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.31,5.92,0.82
2024-05-10 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.4,6.01,0.4
2024-05-10 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.56,6.03,0.27
2024-05-10 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.71,5.69,0.38
2024-05-10 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.88,5.23,0.26
2024-05-10 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.05,5.15,0.2
2024-05-10 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.96,4.84,0.21
2024-05-10 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.01,4.25,0.46
2024-05-10 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.05,4.38,0.49
2024-05-10 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.2,4.44,0.36
2024-05-10 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.27,2.24,0.19
2024-05-10 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.08,1.95,0.08
2024-05-10 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.64,1.44,0.06
2024-05-10 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.43,1.28,0.05
2024-05-10 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.11,1.75,0.11
2024-05-10 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.62,1.59,0.07
2024-05-11 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.82,0.91,0.0
2024-05-11 01:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.02,1.53,0.0
2024-05-11 02:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.1,2.64,0.0
2024-05-11 03:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.05,2.96,0.0
2024-05-11 04:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.71,3.19,0.0
2024-05-11 05:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,8.47,3.5,0.0
2024-05-11 06:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.04,3.49,0.0
2024-05-11 07:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,9.18,3.33,0.0
2024-05-11 08:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.26,3.04,0.0
2024-05-11 09:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.5,3.0,0.0
2024-05-11 10:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.99,3.08,0.0
2024-05-11 11:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.61,2.98,0.0
2024-05-11 12:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.84,3.31,0.0
2024-05-11 13:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.28,3.16,0.0
2024-05-11 14:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.3,3.56,0.02
2024-05-11 15:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,14.06,4.32,0.0
2024-05-11 16:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.5,4.34,0.0
2024-05-11 17:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,13.44,4.27,0.0
2024-05-11 18:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.98,4.04,0.0
2024-05-11 19:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,12.41,4.12,0.0
2024-05-11 20:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.51,4.16,0.0
2024-05-11 21:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,11.23,4.27,0.0
2024-05-11 22:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.88,4.05,0.0
2024-05-11 23:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.79,3.71,0.0
2024-05-12 00:00:00,"(40.6501, -73.9496)",era5,13.36,-5.0,10.78,3.34,0.0
