Time Stamp,Load,normalized_load,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m\/s),total_precipitation (mm of water equivalent)
2023-01-09 20:00:00,14864.8655,5.756207098616965,"(40.6501, -73.9496)",era5,13.36,-5.0,3.15,3.54,0.0
2023-01-09 21:00:00,14112.248,5.1951770427605135,"(40.6501, -73.9496)",era5,13.36,-5.0,2.81,3.49,0.0
2023-01-09 22:00:00,13277.3551,4.572815736624056,"(40.6501, -73.9496)",era5,13.36,-5.0,2.47,3.74,0.0
2023-01-09 23:00:00,12565.6456,4.042280078685505,"(40.6501, -73.9496)",era5,13.36,-5.0,2.45,4.01,0.0
2023-01-10 00:00:00,14203.232,4.375560709517304,"(40.6501, -73.9496)",era5,13.36,-5.0,2.53,4.02,0.0
2023-01-10 01:00:00,11858.8162,3.515382235142162,"(40.6501, -73.9496)",era5,13.36,-5.0,2.77,3.84,0.0
2023-01-10 02:00:00,13632.1179,3.9498302748364633,"(40.6501, -73.9496)",era5,13.36,-5.0,2.62,3.62,0.0
2023-01-10 03:00:00,11670.3627,3.374901741888492,"(40.6501, -73.9496)",era5,13.36,-5.0,2.62,3.3,0.0
2023-01-10 04:00:00,11889.56,3.5382998471180187,"(40.6501, -73.9496)",era5,13.36,-5.0,2.55,3.16,0.0
2023-01-10 05:00:00,12533.3492,4.018205098903661,"(40.6501, -73.9496)",era5,13.36,-5.0,1.98,2.66,0.0
2023-01-10 06:00:00,13637.767,4.84148064062686,"(40.6501, -73.9496)",era5,13.36,-5.0,2.02,2.55,0.0
2023-01-10 07:00:00,14602.8527,5.560892671541983,"(40.6501, -73.9496)",era5,13.36,-5.0,2.23,2.72,0.0
2023-01-10 08:00:00,14983.3015,5.844493852107835,"(40.6501, -73.9496)",era5,13.36,-5.0,2.18,3.02,0.0
2023-01-10 09:00:00,17456.0565,6.800341306468922,"(40.6501, -73.9496)",era5,13.36,-5.0,2.68,3.22,0.0
2023-01-10 10:00:00,18845.2509,7.392180633463195,"(40.6501, -73.9496)",era5,13.36,-5.0,3.87,3.48,0.0
2023-01-10 11:00:00,17712.8127,6.991737261555657,"(40.6501, -73.9496)",era5,13.36,-5.0,4.5,4.05,0.0
2023-01-10 12:00:00,15167.5363,5.981829563986315,"(40.6501, -73.9496)",era5,13.36,-5.0,4.78,3.51,0.0
2023-01-10 13:00:00,15368.7353,6.131811043566929,"(40.6501, -73.9496)",era5,13.36,-5.0,5.13,3.34,0.0
2023-01-10 14:00:00,15421.0989,6.170844886698195,"(40.6501, -73.9496)",era5,13.36,-5.0,5.17,3.13,0.0
2023-01-10 15:00:00,15435.1802,6.181341629765598,"(40.6501, -73.9496)",era5,13.36,-5.0,5.14,2.57,0.0
2023-01-10 16:00:00,15788.6374,6.444822232673269,"(40.6501, -73.9496)",era5,13.36,-5.0,4.84,1.75,0.0
2023-01-10 17:00:00,18938.0778,7.905097032610623,"(40.6501, -73.9496)",era5,13.36,-5.0,4.98,1.97,0.0
2023-01-10 18:00:00,16119.1864,6.691226181469696,"(40.6501, -73.9496)",era5,13.36,-5.0,4.49,1.83,0.0
2023-01-10 19:00:00,15733.7338,6.403894975766912,"(40.6501, -73.9496)",era5,13.36,-5.0,4.35,1.65,0.0
2023-01-10 20:00:00,15237.3958,6.033905524467043,"(40.6501, -73.9496)",era5,13.36,-5.0,4.09,1.63,0.0
2023-01-10 21:00:00,14506.3839,5.488981114539383,"(40.6501, -73.9496)",era5,13.36,-5.0,3.83,1.54,0.0
2023-01-10 22:00:00,13593.9001,4.808780564748676,"(40.6501, -73.9496)",era5,13.36,-5.0,3.47,1.55,0.0
2023-01-10 23:00:00,12996.0772,4.363140362415796,"(40.6501, -73.9496)",era5,13.36,-5.0,3.24,1.84,0.0
2023-01-11 00:00:00,14835.8958,4.847172659880344,"(40.6501, -73.9496)",era5,13.36,-5.0,3.05,2.55,0.0
2023-01-11 01:00:00,12393.36,3.9138517604610925,"(40.6501, -73.9496)",era5,13.36,-5.0,2.87,3.04,0.0
2023-01-11 02:00:00,12247.2827,3.8049601179224055,"(40.6501, -73.9496)",era5,13.36,-5.0,2.48,3.24,0.0
2023-01-11 03:00:00,12248.2416,3.805674918894428,"(40.6501, -73.9496)",era5,13.36,-5.0,2.14,3.07,0.0
2023-01-11 04:00:00,12489.8191,3.9857560867102997,"(40.6501, -73.9496)",era5,13.36,-5.0,1.81,3.1,0.0
2023-01-11 05:00:00,13251.9273,4.553860875682998,"(40.6501, -73.9496)",era5,13.36,-5.0,0.65,3.16,0.0
2023-01-11 06:00:00,14380.4708,5.395120642884048,"(40.6501, -73.9496)",era5,13.36,-5.0,0.51,3.66,0.0
2023-01-11 07:00:00,21734.897,8.658794761624796,"(40.6501, -73.9496)",era5,13.36,-5.0,0.78,3.31,0.0
2023-01-11 08:00:00,21912.3703,8.791090191125212,"(40.6501, -73.9496)",era5,13.36,-5.0,0.36,3.0,0.0
2023-01-11 09:00:00,15107.505,5.937079922113604,"(40.6501, -73.9496)",era5,13.36,-5.0,0.99,3.15,0.0
2023-01-11 10:00:00,14657.7812,5.601838489866844,"(40.6501, -73.9496)",era5,13.36,-5.0,2.13,3.09,0.0
2023-01-11 11:00:00,14461.9561,5.455862922209841,"(40.6501, -73.9496)",era5,13.36,-5.0,2.7,2.77,0.0
2023-01-11 12:00:00,14417.4576,5.422692027378762,"(40.6501, -73.9496)",era5,13.36,-5.0,3.26,2.68,0.0
2023-01-11 13:00:00,14843.0031,5.739910024082881,"(40.6501, -73.9496)",era5,13.36,-5.0,3.51,2.65,0.0
2023-01-11 14:00:00,15041.4369,5.887830217139524,"(40.6501, -73.9496)",era5,13.36,-5.0,3.64,2.53,0.0
2023-01-11 15:00:00,15132.6009,5.9557873720184595,"(40.6501, -73.9496)",era5,13.36,-5.0,3.74,2.66,0.0
2023-01-11 16:00:00,15472.0712,6.208841601252575,"(40.6501, -73.9496)",era5,13.36,-5.0,3.79,2.37,0.0
2023-01-11 17:00:00,15918.3695,6.541529533937689,"(40.6501, -73.9496)",era5,13.36,-5.0,3.18,1.64,0.0
2023-01-11 18:00:00,15743.1498,6.4109140246276475,"(40.6501, -73.9496)",era5,13.36,-5.0,2.85,2.0,0.0
2023-01-11 19:00:00,15375.063900000001,6.136528625620885,"(40.6501, -73.9496)",era5,13.36,-5.0,2.81,2.3,0.0
2023-01-11 20:00:00,14902.6104,5.784343600034081,"(40.6501, -73.9496)",era5,13.36,-5.0,2.78,2.45,0.0
2023-01-11 21:00:00,14174.0443,5.241242383575366,"(40.6501, -73.9496)",era5,13.36,-5.0,2.81,2.5,0.0
2023-01-11 22:00:00,13253.2369,4.554837101934912,"(40.6501, -73.9496)",era5,13.36,-5.0,2.91,2.36,0.0
2023-01-11 23:00:00,14647.4927,4.7067297367267775,"(40.6501, -73.9496)",era5,13.36,-5.0,3.0,2.44,0.0
2023-01-12 00:00:00,12143.9205,3.7279099552043644,"(40.6501, -73.9496)",era5,13.36,-5.0,3.29,2.28,0.0
2023-01-12 01:00:00,11827.0049,3.49166886757382,"(40.6501, -73.9496)",era5,13.36,-5.0,3.44,2.67,0.0
2023-01-12 02:00:00,11685.5535,3.386225548965134,"(40.6501, -73.9496)",era5,13.36,-5.0,3.21,3.1,0.0
2023-01-12 03:00:00,11627.3209,3.342816727311815,"(40.6501, -73.9496)",era5,13.36,-5.0,3.5,3.36,0.0
2023-01-12 04:00:00,11773.8774,3.4520655839768883,"(40.6501, -73.9496)",era5,13.36,-5.0,3.81,3.39,0.0
2023-01-12 05:00:00,12497.9606,3.991825074210265,"(40.6501, -73.9496)",era5,13.36,-5.0,4.64,3.1,0.02
2023-01-12 06:00:00,13649.16,4.849973421390492,"(40.6501, -73.9496)",era5,13.36,-5.0,4.97,3.05,0.11
2023-01-12 07:00:00,14566.1397,5.533525388106961,"(40.6501, -73.9496)",era5,13.36,-5.0,5.31,2.78,0.96
2023-01-12 08:00:00,17224.0215,6.627373485483293,"(40.6501, -73.9496)",era5,13.36,-5.0,5.39,2.85,0.39
2023-01-12 09:00:00,14768.4879,5.684363525605029,"(40.6501, -73.9496)",era5,13.36,-5.0,5.77,3.2,0.44
2023-01-12 10:00:00,14826.5667,5.72765769881795,"(40.6501, -73.9496)",era5,13.36,-5.0,6.58,2.91,0.35
2023-01-12 11:00:00,14720.9789,5.648948488187371,"(40.6501, -73.9496)",era5,13.36,-5.0,7.03,3.06,0.29
2023-01-12 12:00:00,14598.387999999999,5.557564512297238,"(40.6501, -73.9496)",era5,13.36,-5.0,7.68,3.32,0.14
2023-01-12 13:00:00,14633.9138,5.584046811152028,"(40.6501, -73.9496)",era5,13.36,-5.0,8.2,3.26,0.03
2023-01-12 14:00:00,14648.3198,5.5947855980984755,"(40.6501, -73.9496)",era5,13.36,-5.0,8.84,3.42,0.0
2023-01-12 15:00:00,14876.0026,5.764509121669948,"(40.6501, -73.9496)",era5,13.36,-5.0,9.36,3.87,0.0
2023-01-12 16:00:00,15248.664,6.0423052745066075,"(40.6501, -73.9496)",era5,13.36,-5.0,9.66,4.38,0.01
2023-01-12 17:00:00,15450.5957,6.19283293687187,"(40.6501, -73.9496)",era5,13.36,-5.0,9.97,4.97,0.16
2023-01-12 18:00:00,15241.6943,6.037109791834063,"(40.6501, -73.9496)",era5,13.36,-5.0,10.21,5.73,1.0
2023-01-12 19:00:00,14909.0174,5.789119624465977,"(40.6501, -73.9496)",era5,13.36,-5.0,10.23,5.52,1.58
2023-01-12 20:00:00,14411.9892,5.4186156715174585,"(40.6501, -73.9496)",era5,13.36,-5.0,10.35,5.24,1.5
2023-01-12 21:00:00,13696.8011,4.885486931233223,"(40.6501, -73.9496)",era5,13.36,-5.0,10.31,5.27,0.66
2023-01-12 22:00:00,12812.9596,4.226637454422958,"(40.6501, -73.9496)",era5,13.36,-5.0,10.77,5.56,0.5
2023-01-12 23:00:00,12195.8321,3.766606860136282,"(40.6501, -73.9496)",era5,13.36,-5.0,10.76,5.83,0.15
2023-01-13 00:00:00,11869.1719,3.523101772555832,"(40.6501, -73.9496)",era5,13.36,-5.0,10.84,6.75,0.53
2023-01-13 01:00:00,11643.9367,3.355202784242593,"(40.6501, -73.9496)",era5,13.36,-5.0,11.04,7.58,1.45
2023-01-13 02:00:00,11540.9099,3.278402641595483,"(40.6501, -73.9496)",era5,13.36,-5.0,11.19,7.51,1.98
2023-01-13 03:00:00,11557.8412,3.2910238843711586,"(40.6501, -73.9496)",era5,13.36,-5.0,11.36,7.4,0.77
2023-01-13 04:00:00,11870.1252,3.5238123990722867,"(40.6501, -73.9496)",era5,13.36,-5.0,11.61,7.31,0.04
2023-01-13 05:00:00,12593.0935,4.062740799928557,"(40.6501, -73.9496)",era5,13.36,-5.0,11.57,5.13,0.03
2023-01-13 06:00:00,13806.3851,4.967175063174048,"(40.6501, -73.9496)",era5,13.36,-5.0,11.3,5.27,0.17
2023-01-13 07:00:00,16050.9254,6.196622149825235,"(40.6501, -73.9496)",era5,13.36,-5.0,11.13,4.87,0.45
2023-01-13 08:00:00,15178.278699999999,5.989837362465666,"(40.6501, -73.9496)",era5,13.36,-5.0,10.9,4.65,0.41
2023-01-13 09:00:00,15275.5967,6.062381945837482,"(40.6501, -73.9496)",era5,13.36,-5.0,10.91,4.75,0.45
2023-01-13 10:00:00,20472.5349,8.161501113349663,"(40.6501, -73.9496)",era5,13.36,-5.0,11.49,4.71,0.18
2023-01-13 11:00:00,15451.519,6.1935212002335005,"(40.6501, -73.9496)",era5,13.36,-5.0,11.85,4.74,0.1
2023-01-13 12:00:00,15393.5826,6.1503331774621435,"(40.6501, -73.9496)",era5,13.36,-5.0,11.8,4.65,0.04
2023-01-13 13:00:00,15410.9139,6.1632525956354725,"(40.6501, -73.9496)",era5,13.36,-5.0,11.17,4.16,0.02
2023-01-13 14:00:00,15504.3407,6.2328965287389275,"(40.6501, -73.9496)",era5,13.36,-5.0,9.64,4.85,0.02
2023-01-13 15:00:00,15316.6208,6.092962889164552,"(40.6501, -73.9496)",era5,13.36,-5.0,8.01,5.1,0.01
2023-01-13 16:00:00,15454.4533,6.195708540406828,"(40.6501, -73.9496)",era5,13.36,-5.0,7.13,4.98,0.0
2023-01-13 17:00:00,15725.8688,6.398032102010574,"(40.6501, -73.9496)",era5,13.36,-5.0,6.37,4.79,0.0
2023-01-13 18:00:00,15450.7059,6.192915084193924,"(40.6501, -73.9496)",era5,13.36,-5.0,5.65,4.91,0.0
2023-01-13 19:00:00,15120.5567,5.94680916170745,"(40.6501, -73.9496)",era5,13.36,-5.0,5.29,4.97,0.0
2023-01-13 20:00:00,14766.2551,5.682699110535334,"(40.6501, -73.9496)",era5,13.36,-5.0,4.92,4.62,0.0
2023-01-13 21:00:00,14206.6733,5.265565296200357,"(40.6501, -73.9496)",era5,13.36,-5.0,4.53,5.41,0.0
2023-01-13 22:00:00,13426.2977,4.683843284079975,"(40.6501, -73.9496)",era5,13.36,-5.0,4.02,5.81,0.0
2023-01-13 23:00:00,12806.5311,4.221845403063439,"(40.6501, -73.9496)",era5,13.36,-5.0,3.89,5.81,0.0
2023-01-14 00:00:00,12453.1088,3.9583908159592114,"(40.6501, -73.9496)",era5,13.36,-5.0,3.67,6.13,0.0
2023-01-14 01:00:00,12190.3412,3.7625137319088595,"(40.6501, -73.9496)",era5,13.36,-5.0,3.2,6.06,0.0
2023-01-14 02:00:00,11998.3627,3.619405567963379,"(40.6501, -73.9496)",era5,13.36,-5.0,2.89,6.11,0.0
2023-01-14 03:00:00,11936.5054,3.5732947554003847,"(40.6501, -73.9496)",era5,13.36,-5.0,2.52,6.13,0.02
2023-01-14 04:00:00,12061.9466,3.6668034546303394,"(40.6501, -73.9496)",era5,13.36,-5.0,2.11,6.54,0.02
2023-01-14 05:00:00,12363.165,3.891343245130814,"(40.6501, -73.9496)",era5,13.36,-5.0,1.17,6.47,0.02
2023-01-14 06:00:00,12874.6307,4.272609466338345,"(40.6501, -73.9496)",era5,13.36,-5.0,1.03,6.32,0.02
2023-01-14 07:00:00,15804.0018,5.5688361386792895,"(40.6501, -73.9496)",era5,13.36,-5.0,1.14,6.55,0.01
2023-01-14 08:00:00,16530.1453,6.110131455842124,"(40.6501, -73.9496)",era5,13.36,-5.0,0.97,6.4,0.01
2023-01-14 09:00:00,14653.1592,5.598393073146972,"(40.6501, -73.9496)",era5,13.36,-5.0,0.91,6.35,0.0
2023-01-14 10:00:00,14954.4975,5.823022241722892,"(40.6501, -73.9496)",era5,13.36,-5.0,1.0,5.97,0.0
2023-01-14 11:00:00,14945.999,5.8166871326805225,"(40.6501, -73.9496)",era5,13.36,-5.0,1.06,6.24,0.0
2023-01-14 12:00:00,14907.701000000001,5.788138329232303,"(40.6501, -73.9496)",era5,13.36,-5.0,1.27,6.58,0.0
2023-01-14 13:00:00,14817.179900000001,5.720660416761244,"(40.6501, -73.9496)",era5,13.36,-5.0,1.32,6.21,0.0
2023-01-14 14:00:00,14764.703,5.681542115448593,"(40.6501, -73.9496)",era5,13.36,-5.0,1.48,6.3,0.0
2023-01-14 15:00:00,17244.815,6.642873760811001,"(40.6501, -73.9496)",era5,13.36,-5.0,1.49,6.59,0.0
2023-01-14 16:00:00,15069.208700000001,5.908532385910824,"(40.6501, -73.9496)",era5,13.36,-5.0,1.5,6.75,0.0
2023-01-14 17:00:00,18216.8921,7.36749745041399,"(40.6501, -73.9496)",era5,13.36,-5.0,0.86,6.25,0.0
2023-01-14 18:00:00,15614.4777,6.3149968881670056,"(40.6501, -73.9496)",era5,13.36,-5.0,0.77,6.59,0.0
2023-01-14 19:00:00,15229.1488,6.027757893205947,"(40.6501, -73.9496)",era5,13.36,-5.0,0.83,7.44,0.0
2023-01-14 20:00:00,14813.1539,5.717659281383873,"(40.6501, -73.9496)",era5,13.36,-5.0,0.67,8.03,0.0
2023-01-14 21:00:00,14322.1148,5.351619834120553,"(40.6501, -73.9496)",era5,13.36,-5.0,0.64,7.03,0.0
2023-01-14 22:00:00,13628.7356,4.834748287410967,"(40.6501, -73.9496)",era5,13.36,-5.0,0.55,6.74,0.0
2023-01-14 23:00:00,15188.0158,5.109656462433664,"(40.6501, -73.9496)",era5,13.36,-5.0,0.51,7.93,0.0
2023-01-15 00:00:00,12570.5226,4.045915582221381,"(40.6501, -73.9496)",era5,13.36,-5.0,0.42,7.75,0.0
2023-01-15 01:00:00,12174.4505,3.7506681924301764,"(40.6501, -73.9496)",era5,13.36,-5.0,0.16,7.45,0.0
2023-01-15 02:00:00,11994.7368,3.61670268252751,"(40.6501, -73.9496)",era5,13.36,-5.0,0.01,7.22,0.0
2023-01-15 03:00:00,11889.598,3.538328173780796,"(40.6501, -73.9496)",era5,13.36,-5.0,0.04,7.0,0.0
2023-01-15 04:00:00,11882.8226,3.5332775298076626,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.05,7.12,0.0
2023-01-15 05:00:00,12068.186099999999,3.671454618114468,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.32,6.26,0.0
2023-01-15 06:00:00,12451.0714,3.95687205957127,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.35,7.04,0.0
2023-01-15 07:00:00,12937.6221,4.319565680697533,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.26,7.0,0.0
2023-01-15 08:00:00,13372.5742,4.643795719140542,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.38,6.75,0.0
2023-01-15 09:00:00,13805.9788,4.966872191513883,"(40.6501, -73.9496)",era5,13.36,-5.0,0.13,7.09,0.0
2023-01-15 10:00:00,15215.5055,5.573867997602371,"(40.6501, -73.9496)",era5,13.36,-5.0,1.54,7.49,0.0
2023-01-15 11:00:00,17700.202,6.53861710574112,"(40.6501, -73.9496)",era5,13.36,-5.0,2.21,7.55,0.0
2023-01-15 12:00:00,13932.9243,5.061502253870559,"(40.6501, -73.9496)",era5,13.36,-5.0,3.0,7.43,0.0
2023-01-15 13:00:00,13345.3449,4.623497950752307,"(40.6501, -73.9496)",era5,13.36,-5.0,3.63,7.28,0.0
2023-01-15 14:00:00,17459.4139,5.915404732475914,"(40.6501, -73.9496)",era5,13.36,-5.0,4.36,7.15,0.0
2023-01-15 15:00:00,13524.7794,4.757255334227412,"(40.6501, -73.9496)",era5,13.36,-5.0,4.71,7.05,0.0
2023-01-15 16:00:00,14054.1364,5.151858419164984,"(40.6501, -73.9496)",era5,13.36,-5.0,4.78,6.76,0.0
2023-01-15 17:00:00,18826.4446,7.378161693511025,"(40.6501, -73.9496)",era5,13.36,-5.0,3.77,6.15,0.0
2023-01-15 18:00:00,15244.799,6.039424154726792,"(40.6501, -73.9496)",era5,13.36,-5.0,3.21,6.29,0.0
2023-01-15 19:00:00,14893.0124,5.7771888813674135,"(40.6501, -73.9496)",era5,13.36,-5.0,2.74,6.44,0.0
2023-01-15 20:00:00,14524.4159,5.502422861465548,"(40.6501, -73.9496)",era5,13.36,-5.0,2.14,6.58,0.0
2023-01-15 21:00:00,13986.118999999999,5.101155630934295,"(40.6501, -73.9496)",era5,13.36,-5.0,1.69,6.46,0.0
2023-01-15 22:00:00,13297.9269,4.588150748237615,"(40.6501, -73.9496)",era5,13.36,-5.0,0.97,6.08,0.0
2023-01-15 23:00:00,12793.285899999999,4.211971921120978,"(40.6501, -73.9496)",era5,13.36,-5.0,0.66,5.93,0.0
2023-01-16 00:00:00,12441.0675,3.9494147674198348,"(40.6501, -73.9496)",era5,13.36,-5.0,0.44,5.89,0.0
2023-01-16 01:00:00,12189.6594,3.7620054919435617,"(40.6501, -73.9496)",era5,13.36,-5.0,0.1,5.72,0.0
2023-01-16 02:00:00,12048.2573,3.656598923452635,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.15,5.46,0.0
2023-01-16 03:00:00,12015.5206,3.6321957271018253,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.32,5.42,0.0
2023-01-16 04:00:00,12202.3637,3.7714757662045466,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.39,5.28,0.0
2023-01-16 05:00:00,12803.4159,4.219523213066522,"(40.6501, -73.9496)",era5,13.36,-5.0,-1.23,4.9,0.0
2023-01-16 06:00:00,13615.2853,4.8247219160333605,"(40.6501, -73.9496)",era5,13.36,-5.0,-1.27,5.21,0.0
2023-01-16 07:00:00,14365.8576,5.384227401081616,"(40.6501, -73.9496)",era5,13.36,-5.0,-1.06,5.21,0.0
2023-01-16 08:00:00,14688.7687,5.624937765203721,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.93,5.37,0.0
2023-01-16 09:00:00,14414.6587,5.4206056195775405,"(40.6501, -73.9496)",era5,13.36,-5.0,-0.25,5.06,0.0
2023-01-16 10:00:00,16325.314,5.957442320019279,"(40.6501, -73.9496)",era5,13.36,-5.0,1.58,5.02,0.0
2023-01-16 11:00:00,13573.667300000001,4.7936982567846265,"(40.6501, -73.9496)",era5,13.36,-5.0,2.58,4.92,0.0
2023-01-16 12:00:00,13243.0649,4.547254501572614,"(40.6501, -73.9496)",era5,13.36,-5.0,4.23,4.84,0.0
2023-01-16 13:00:00,12917.3877,4.3044821800318935,"(40.6501, -73.9496)",era5,13.36,-5.0,5.29,4.71,0.0
2023-01-16 14:00:00,12727.0709,4.162612711232111,"(40.6501, -73.9496)",era5,13.36,-5.0,6.42,4.45,0.0
2023-01-16 15:00:00,13338.4401,4.618350847038033,"(40.6501, -73.9496)",era5,13.36,-5.0,7.37,4.34,0.0
2023-01-16 16:00:00,14594.1328,5.554392522417013,"(40.6501, -73.9496)",era5,13.36,-5.0,7.45,3.8,0.0
2023-01-16 17:00:00,15777.2887,6.436362474834928,"(40.6501, -73.9496)",era5,13.36,-5.0,6.27,3.12,0.0
2023-01-16 18:00:00,15920.7776,6.543324624375406,"(40.6501, -73.9496)",era5,13.36,-5.0,5.55,3.65,0.0
2023-01-16 19:00:00,15580.7721,6.289871436459233,"(40.6501, -73.9496)",era5,13.36,-5.0,4.9,4.03,0.0
2023-01-16 20:00:00,15034.351,5.882548114513963,"(40.6501, -73.9496)",era5,13.36,-5.0,4.36,4.46,0.0
2023-01-16 21:00:00,14323.1218,5.352370490684143,"(40.6501, -73.9496)",era5,13.36,-5.0,3.7,4.71,0.0
2023-01-16 22:00:00,13459.1128,4.7083049228087255,"(40.6501, -73.9496)",era5,13.36,-5.0,2.9,4.58,0.0
2023-01-16 23:00:00,12856.502199999999,4.259095784597496,"(40.6501, -73.9496)",era5,13.36,-5.0,2.6,4.08,0.0
2023-01-17 00:00:00,12435.4328,3.945214445136956,"(40.6501, -73.9496)",era5,13.36,-5.0,2.27,3.55,0.0
2023-01-17 01:00:00,12111.0709,3.703422598847567,"(40.6501, -73.9496)",era5,13.36,-5.0,1.64,3.31,0.0
2023-01-17 02:00:00,11967.1006,3.596101595216014,"(40.6501, -73.9496)",era5,13.36,-5.0,1.43,3.1,0.0
2023-01-17 03:00:00,11902.5535,3.547985702191507,"(40.6501, -73.9496)",era5,13.36,-5.0,1.31,2.92,0.0
2023-01-17 04:00:00,12103.7645,3.6979761270340497,"(40.6501, -73.9496)",era5,13.36,-5.0,0.84,2.86,0.0
2023-01-17 05:00:00,12812.3856,4.226209572727327,"(40.6501, -73.9496)",era5,13.36,-5.0,0.71,2.51,0.0
2023-01-17 06:00:00,14013.3518,5.121456008357259,"(40.6501, -73.9496)",era5,13.36,-5.0,0.63,2.61,0.0
2023-01-17 07:00:00,17462.2258,6.804940140170763,"(40.6501, -73.9496)",era5,13.36,-5.0,0.69,2.33,0.0
2023-01-17 08:00:00,15138.0538,5.959852173583106,"(40.6501, -73.9496)",era5,13.36,-5.0,0.65,1.93,0.0
2023-01-17 09:00:00,15060.5281,5.902061532518673,"(40.6501, -73.9496)",era5,13.36,-5.0,1.75,1.4,0.0
2023-01-17 10:00:00,15052.8148,5.896311741781894,"(40.6501, -73.9496)",era5,13.36,-5.0,3.71,1.56,0.0
2023-01-17 11:00:00,17464.9331,6.806958265805923,"(40.6501, -73.9496)",era5,13.36,-5.0,4.43,1.99,0.02
2023-01-17 12:00:00,14994.0243,5.8524870399927,"(40.6501, -73.9496)",era5,13.36,-5.0,5.22,2.03,0.0
2023-01-17 13:00:00,15066.1623,5.9062614820823045,"(40.6501, -73.9496)",era5,13.36,-5.0,5.36,1.98,0.0
2023-01-17 14:00:00,14921.1492,5.798163135189072,"(40.6501, -73.9496)",era5,13.36,-5.0,5.72,1.96,0.0
2023-01-17 15:00:00,14814.8335,5.7189113198786155,"(40.6501, -73.9496)",era5,13.36,-5.0,6.24,1.87,0.0
2023-01-17 16:00:00,15154.1599,5.971858280513425,"(40.6501, -73.9496)",era5,13.36,-5.0,6.16,2.24,0.03
2023-01-17 17:00:00,15679.2091,6.363250165505981,"(40.6501, -73.9496)",era5,13.36,-5.0,5.96,1.95,0.2
2023-01-17 18:00:00,15446.5949,6.1898505865445514,"(40.6501, -73.9496)",era5,13.36,-5.0,5.85,2.01,0.06
2023-01-17 19:00:00,15006.9956,5.862156346331618,"(40.6501, -73.9496)",era5,13.36,-5.0,5.84,2.46,0.0
2023-01-17 20:00:00,14505.8357,5.4885724651569,"(40.6501, -73.9496)",era5,13.36,-5.0,5.54,2.68,0.0
2023-01-17 21:00:00,13751.0518,4.925927491346763,"(40.6501, -73.9496)",era5,13.36,-5.0,5.6,2.6,0.01
2023-01-17 22:00:00,12801.0511,4.217760400115602,"(40.6501, -73.9496)",era5,13.36,-5.0,5.28,2.73,0.01
2023-01-17 23:00:00,14186.6569,4.363204991933237,"(40.6501, -73.9496)",era5,13.36,-5.0,5.27,2.89,0.0
2023-01-18 00:00:00,11740.3906,3.427103234211631,"(40.6501, -73.9496)",era5,13.36,-5.0,4.87,3.16,0.0
2023-01-18 01:00:00,11457.3037,3.216079361767488,"(40.6501, -73.9496)",era5,13.36,-5.0,4.93,3.41,0.0
2023-01-18 02:00:00,11299.938,3.098772911331656,"(40.6501, -73.9496)",era5,13.36,-5.0,4.88,3.61,0.03
2023-01-18 03:00:00,11298.922,3.0980155458216196,"(40.6501, -73.9496)",era5,13.36,-5.0,5.0,4.04,0.05
2023-01-18 04:00:00,11588.017,3.3135180872823495,"(40.6501, -73.9496)",era5,13.36,-5.0,5.28,4.41,0.02
2023-01-18 05:00:00,12236.0862,3.796613815822871,"(40.6501, -73.9496)",era5,13.36,-5.0,5.23,4.48,0.01
2023-01-18 06:00:00,13420.4695,4.679498719448482,"(40.6501, -73.9496)",era5,13.36,-5.0,5.59,4.25,0.0
2023-01-18 07:00:00,14382.1884,5.3964010080415665,"(40.6501, -73.9496)",era5,13.36,-5.0,5.85,4.07,0.0
2023-01-18 08:00:00,14683.1394,5.620741468288711,"(40.6501, -73.9496)",era5,13.36,-5.0,6.69,4.13,0.0
2023-01-18 09:00:00,14748.7772,5.669670411078767,"(40.6501, -73.9496)",era5,13.36,-5.0,7.95,4.07,0.0
2023-01-18 10:00:00,14786.7585,5.697983134155894,"(40.6501, -73.9496)",era5,13.36,-5.0,9.16,3.89,0.0
2023-01-18 11:00:00,14725.8385,5.652571021093449,"(40.6501, -73.9496)",era5,13.36,-5.0,9.72,5.01,0.0
2023-01-18 12:00:00,14747.6907,5.668860492154893,"(40.6501, -73.9496)",era5,13.36,-5.0,10.27,5.75,0.0
2023-01-18 13:00:00,14987.7636,5.847820073212496,"(40.6501, -73.9496)",era5,13.36,-5.0,10.26,5.86,0.0
2023-01-18 14:00:00,14894.4358,5.778249938519959,"(40.6501, -73.9496)",era5,13.36,-5.0,10.37,5.82,0.0
2023-01-18 15:00:00,15032.8814,5.881452618102989,"(40.6501, -73.9496)",era5,13.36,-5.0,10.37,5.59,0.0
2023-01-18 16:00:00,15205.0345,6.0097821657269295,"(40.6501, -73.9496)",era5,13.36,-5.0,9.96,4.98,0.0
